選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區永福里,1290,830,813,17,64.34%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區永華里,1262,805,798,7,63.79%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區天后里,1410,938,929,9,66.52%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區三民里,1285,855,840,15,66.54%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區萬昌里,1790,1212,1192,20,67.71%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區普濟里,1091,710,697,13,65.08%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區水仙里,1250,921,906,15,73.68%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區藥王里,2970,2016,1997,19,67.88%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區協和里,2042,1347,1330,17,65.96%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區文賢里,1277,928,913,15,72.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區光賢里,3110,2237,2208,29,71.93%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區元安里,1260,807,790,17,64.05%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區協進里,1012,743,722,21,73.42%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區安海里,1311,792,780,12,60.41%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區民生里,1730,1249,1227,22,72.2%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區中正里,1172,841,827,14,71.76%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區大涼里,2643,1829,1806,23,69.2%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區民主里,928,647,642,5,69.72%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區西湖里,4389,2973,2931,42,67.74%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區西賢里,4172,2918,2858,60,69.94%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區三合里,1828,1192,1171,21,65.21%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區民權里,1536,1024,996,28,66.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區保安里,1128,752,736,16,66.67%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十二選區,79302,63072,4,2,2,2,--,2,42714,41996,718,79.53%,67.72%,50%,臺南市第十二選區中西區,63072,42714,41996,718,67.72%,臺南市第十二選區中西區郡西里,1152,805,791,14,69.88%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區西門里,1365,1050,1031,19,76.92%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區金城里,1719,1182,1160,22,68.76%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區石門里,2010,1407,1387,20,70%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區漁光里,486,405,397,8,83.33%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區建平里,3668,2353,2302,51,64.15%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區怡平里,3328,1923,1881,42,57.78%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區華平里,4141,2763,2736,27,66.72%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區平通里,5736,3361,3317,44,58.59%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區文平里,4077,2622,2545,77,64.31%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區國平里,5219,3335,3257,78,63.9%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區育平里,6085,3779,3732,47,62.1%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區億載里,2056,1470,1448,22,71.5%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區海頭里,1460,1033,1017,16,70.75%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區港仔里,1295,945,931,14,72.97%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十三選區,62208,45821,4,4,--,2,2,--,29909,29389,520,73.66%,65.27%,50%,臺南市第十三選區安平區,45821,29909,29389,520,65.27%,臺南市第十三選區安平區平安里,3176,2281,2248,33,71.82%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區富裕里,2139,1393,1374,19,65.12%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區裕農里,2928,1920,1881,39,65.57%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區大智里,5490,3902,3846,56,71.07%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇學里,2758,1948,1922,26,70.63%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區泉南里,4397,2910,2861,49,66.18%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區仁和里,4052,2595,2554,41,64.04%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區後甲里,2970,2116,2077,39,71.25%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東光里,4751,3010,2955,55,63.36%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區新東里,2443,1635,1616,19,66.93%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區中西里,3081,1969,1937,32,63.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東安里,1511,961,943,18,63.6%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇明里,3697,2366,2333,33,64%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區自強里,4532,2900,2860,40,63.99%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區和平里,3586,2500,2471,29,69.72%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區路東里,1436,954,935,19,66.43%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區大德里,1604,1042,1018,24,64.96%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區關聖里,3507,2477,2453,24,70.63%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區衛國里,1575,1069,1049,20,67.87%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇善里,4374,2980,2943,37,68.13%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區富強里,4046,2760,2716,44,68.22%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區圍下里,2036,1309,1280,29,64.29%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區小東里,4269,2840,2795,45,66.53%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區大學里,1299,846,831,15,65.13%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區龍山里,3476,2221,2184,37,63.9%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區虎尾里,4515,2999,2964,35,66.42%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區德高里,2703,1918,1902,16,70.96%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區莊敬里,3685,2363,2320,43,64.12%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區大福里,2059,1449,1428,21,70.37%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區忠孝里,4183,2710,2661,49,64.79%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇誨里,2620,1736,1705,31,66.26%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東明里,3221,2123,2093,30,65.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇德里,4227,2908,2874,34,68.8%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東智里,2225,1538,1520,18,69.12%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東聖里,2204,1451,1436,15,65.83%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇成里,2609,1789,1763,26,68.57%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區東門里,1941,1225,1206,19,63.11%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區成大里,2194,1429,1393,36,65.13%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區大同里,2907,1930,1896,34,66.39%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區德光里,3732,2504,2459,45,67.1%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇信里,4163,2292,2255,37,55.06%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區崇文里,5444,3746,3706,40,68.81%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區復興里,3203,2283,2242,41,71.28%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區裕聖里,3293,2335,2300,35,70.91%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區南聖里,2126,1459,1440,19,68.63%
區域,1867966,1459320,119,87,32,55,34,21,1037561,1019449,18112,78.12%,71.1%,46.22%,臺南市第十四選區,193344,142533,17,11,6,6,4,2,95080,93633,1447,73.72%,66.71%,35.29%,臺南市第十四選區東區,142533,95080,93633,1447,66.71%,臺南市第十四選區東區文聖里,3322,2270,2236,34,68.33%
